,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
9817,0.240780529,1.856181523,-0.019313697,-0.099074603,-0.902901293,-0.081277898,0.462633205,-1.173104699
9818,-0.057517844,1.856181523,0.004534008,-0.123721774,-0.883474124,-0.073260866,0.462633205,-1.173104699
9819,-0.438352278,1.45889113,-0.242376302,-0.057695405,-0.421637335,-0.052249732,0.462633205,-1.173104699
9820,-0.307494724,1.856181523,-0.220297397,-0.153586116,-0.678605797,-0.079756447,0.462633205,-1.168113392
9821,-0.631322427,1.856181523,-0.320371802,-0.068588456,-0.913497931,-0.094335175,0.462633205,-1.173104699
9822,-0.688592346,1.856181523,-0.194668264,-0.070726522,-0.748366995,-0.100385641,0.462633205,-1.173104699
9823,-0.23053827,1.856181523,-0.12216061,0.078345044,-0.982376075,-0.083424481,0.462633205,-1.173104699
9824,-0.734650415,0.90268458,0.076145086,0.172158319,-0.813712927,-0.084668584,0.462633205,-1.168113392
9825,-0.282860237,0.108103794,-0.306385334,-0.040632665,-0.971779438,-0.093770452,0.462633205,-1.168113392
9826,1.077405613,-0.765935071,0.692194084,-0.254846369,-0.425169548,-0.021883891,0.537543057,-1.068287249
9827,-0.707647227,1.856181523,0.157963701,0.532653053,-0.56115973,-0.124340555,0.462633205,-1.173104699
9828,-0.149581345,1.856181523,-0.686292469,-0.029366,-1.046838954,-0.136290225,0.462633205,-1.168113392
9829,-0.065939891,1.856181523,-0.33354422,-0.188073638,-0.827841777,-0.118348704,0.462633205,-1.168113392
9830,-0.891195212,1.061600737,-0.483340503,-0.193065885,-0.913497931,-0.100593948,0.467315071,-1.168113392
9831,-0.18737528,-0.050812363,-0.125080157,-0.003290716,0.138218352,-0.099870625,0.467315071,-1.178096007
9832,-0.357658541,0.34647803,-0.056685338,-0.120619428,-0.695383807,-0.108941599,0.467315071,-1.178096007
9833,-0.19811339,0.90268458,0.221807973,-0.051599408,-0.900252134,-0.078482136,0.467315071,-1.173104699
9834,0.256045489,0.982142658,0.122565408,-0.03103599,-0.880824965,-0.070467127,0.467315071,-1.178096007
9835,-0.238960317,0.584852265,-0.084378373,-0.116076293,-0.950586163,-0.095637736,0.467315071,-1.173104699
9836,-0.438141727,-0.686476992,-0.752150854,-0.039785108,-0.401327113,-0.113765943,0.467315071,-1.158130778
9837,-0.494674716,0.028645715,-0.377351801,-0.014947438,0.131153927,-0.095984331,0.45795134,-1.163122085
9838,-0.302915236,0.108103794,-0.184339,-0.040214911,0.082586004,-0.031656489,0.45795134,-1.168113392
9839,0.225989309,-0.130270442,-0.292066019,-0.154926002,-0.524954552,-0.063062799,0.45795134,-1.173104699
9840,-0.725596715,-0.607018913,-0.807586538,-0.332240636,-0.522305393,-0.073830413,0.45795134,-1.173104699
9841,-0.739229903,0.823226501,-0.488576063,-0.001730805,-0.548796987,-0.095106183,0.453269474,-1.163122085
9842,-0.525309912,0.34647803,-0.539246875,-0.035467996,-0.169084139,-0.097961714,0.453269474,-1.163122085
9843,-0.425403381,1.299974972,-0.07541106,-0.287618419,-0.425169548,-0.083786432,0.453269474,-1.163122085
9844,0.393482767,1.061600737,0.173552308,0.030462082,-0.35540835,-0.081062331,0.448587608,-1.163122085
9845,-0.354237084,0.187561872,-0.722593601,-0.327494254,-0.6371023,-0.123178456,0.443905743,-1.163122085
9846,0.434645521,0.187561872,0.358823696,-0.118806822,-0.405742379,-0.006803055,0.448587608,-1.168113392
9847,0.884961841,0.505394187,0.399034456,-0.183209637,-0.278582728,-0.032415902,0.453269474,-1.168113392
9848,1.243109386,-0.924851228,0.674255064,0.161562329,0.222991452,-0.068100196,0.448587608,-1.168113392
9849,-0.567946524,0.90268458,-0.507521809,-0.007051742,-0.9611828,-0.079338005,0.453269474,-1.158130778
9850,-1.371251885,-0.765935071,-0.66168849,0.125330856,-1.039774529,-0.157631523,0.453269474,-1.158130778
9851,-0.712858369,0.108103794,-0.393272119,0.3249456,-0.587651325,-0.100520778,0.453269474,-1.153139471
9852,-0.621794987,0.108103794,-0.709592691,-0.165710259,-0.435766185,-0.114735806,0.448587608,-1.153139471
9853,-0.386504052,-0.845393149,-0.727520262,0.343392418,-0.338630341,-0.16080782,0.448587608,-1.158130778
9854,1.604046733,0.267019951,0.58533831,-0.241019539,-1.027411785,-0.074371709,0.448587608,-1.158130778
9855,0.090815457,0.028645715,0.000976587,-0.281029225,1.777164968,0.070523439,0.443905743,-1.153139471
9856,0.993343058,-0.686476992,0.485574689,-0.124454299,1.097214055,-0.026665056,0.443905743,-1.143156856
9857,1.626944173,-1.242683542,1.179456014,0.08665531,-0.351876138,-0.023248484,0.439223877,-1.11820032
9858,0.179089036,-0.607018913,-0.493375326,-0.116076293,-0.65123115,-0.123147831,0.45795134,-1.148148164
9859,-0.43829964,0.187561872,-0.79242987,-0.316166898,-0.585885218,-0.051906815,0.453269474,-1.143156856
9860,-0.506465582,-0.607018913,-0.592566729,0.012308582,0.494088765,-0.087233332,0.453269474,-1.143156856
9861,-0.165214769,0.34647803,-0.230538785,-0.080300718,-0.699799073,-0.085491413,0.453269474,-1.143156856
9862,-0.701909708,-0.607018913,-0.733980023,-0.069513113,-0.142592545,-0.110978232,0.453269474,-1.138165549
9863,-0.292177126,1.061600737,-0.495599616,-0.293581268,-0.795168811,-0.057216602,0.448587608,-1.138165549
9864,0.240148876,0.425936108,0.042634677,-0.091821666,0.207979549,-0.06587466,0.448587608,-1.133174242
9865,-0.429772317,-0.130270442,-0.271811575,-0.044541943,1.930816213,-0.003650135,0.45795134,-1.128182935
9866,0.250834348,0.108103794,-0.11824485,-0.334158263,0.057860516,-0.02731993,0.453269474,-1.128182935
9867,-0.68659211,-0.20972852,-0.562964704,-0.080735884,0.73516227,0.006722422,0.45795134,-1.133174242
9868,-0.213904728,0.108103794,-0.399156473,-0.124789386,0.168242158,-0.062029777,0.453269474,-1.133174242
9869,-0.879035882,-0.607018913,-0.732136944,-0.185419358,0.937381438,0.005550534,0.45795134,-1.133174242
9870,-1.050477174,-1.083767385,-0.458702574,0.110454795,0.127621714,0.000748735,0.45795134,-1.133174242
9871,-0.036410089,-0.368644678,0.02414562,-0.232514894,0.003994275,0.014449112,0.45795134,-1.123191628
9872,-0.219800161,-0.20972852,-0.179888292,-0.0853562,1.004493476,0.034701465,0.45795134,-1.128182935
9873,-0.324338818,-0.130270442,-0.188563456,-0.143443063,0.192967646,0.053773809,0.45795134,-1.128182935
9874,-0.195113036,0.34647803,-0.103659174,-0.174278859,0.079936845,-0.038672144,0.462633205,-1.128182935
9875,-0.578947823,0.34647803,-0.349445107,-0.149613942,-0.343045606,-0.03831913,0.462633205,-1.128182935
9876,-0.728649707,0.982142658,-0.218724541,0.042513836,0.410198717,-0.012202233,0.453269474,-1.138165549
9877,-1.305928384,0.743768422,-0.75855904,-0.046525244,-1.090108558,-0.021174,0.45795134,-1.138165549
9878,-0.705015338,0.664310344,-0.828175421,-0.014085584,-1.054786432,-0.073239934,0.467315071,-1.143156856
9879,-0.866244898,-0.20972852,-0.900928761,-0.626029838,-1.234929272,-0.035688655,0.462633205,-1.133174242
9880,-0.822187065,-1.401599699,-0.026062466,-0.078056307,23.96652412,0.156574883,0.471996937,-1.108217706
9881,-0.458302001,-0.845393149,-0.358263559,-0.128038293,4.10224387,0.013789466,0.4907244,-1.113209013
9882,-0.426298223,-0.527560835,-0.27423332,-0.11988327,2.091531884,-0.044589258,0.4907244,-1.108217706
9883,0.831745033,-1.163225463,0.216285613,-0.25952965,-0.114334845,0.002871547,0.509451862,-1.113209013
9884,-0.235170396,-1.322141621,-0.367950716,-0.066273741,0.74929112,-0.040469255,0.495406265,-1.113209013
9885,-0.188796501,-0.845393149,-0.140413345,-0.048052706,1.886663557,-0.031634146,0.504769997,-1.098235092
9886,-1.506004636,1.856181523,-0.981765806,0.059769757,-1.180179977,-0.117129998,1.249186642,-1.357783065
9887,-1.074848472,1.856181523,-0.36865392,-0.030701762,-0.980609969,-0.149137893,1.249186642,-1.357783065
9888,-0.583632587,-0.607018913,-0.559879039,-0.242505752,-0.796051864,-0.111522139,1.249186642,-1.362774372
9889,-0.271858938,1.856181523,0.119997978,-0.096884973,-0.861397796,-0.075717937,1.249186642,-1.362774372
9890,-1.15885839,1.856181523,-0.45332576,-0.16671747,-0.510825702,-0.007483517,1.249186642,-1.357783065
9891,-0.860138914,-0.448102756,-0.802570386,-0.297552882,-0.276816621,-0.03194159,1.244504777,-1.352791757
9892,-0.753178918,1.856181523,-0.256521379,0.019280614,0.215927027,-0.056021936,1.244504777,-1.357783065
9893,-0.477093693,1.538349208,-0.161796223,-0.092203154,-0.182329936,-0.036560112,1.244504777,-1.362774372
9894,-0.641586797,0.90268458,0.058492961,-0.16341946,-0.601780175,-0.066055567,1.244504777,-1.362774372
9895,-0.138106306,0.743768422,0.103362013,-0.105248334,-0.13552812,0.006003368,1.239822911,-1.357783065
9896,1.426078355,-1.481057778,-0.018457688,-0.438460718,-0.833140096,-0.037828329,1.244504777,-1.342809143
9897,-0.54204873,0.584852265,-0.21312882,-0.125315662,-0.660061681,-0.074365983,1.244504777,-1.34780045
9898,-0.977626468,-0.448102756,-0.558925879,0.153103429,-1.042423688,-0.114198233,1.249186642,-1.352791757
9899,-0.991259657,-0.765935071,0.488457948,0.640061721,-1.136027321,-0.128363287,1.244504777,-1.352791757
9900,-0.299283228,-0.686476992,-0.173395357,-0.146747116,0.585043237,-0.035912574,1.244504777,-1.34780045
9901,0.331264896,-0.368644678,0.080526176,-0.208194452,0.032251976,-0.015799896,1.239822911,-1.342809143
9902,-0.636323018,0.664310344,-0.628438325,-0.197012058,-0.582353006,-0.05143864,1.239822911,-1.34780045
9903,0.723100628,0.34647803,0.535288153,-0.093602695,0.30953066,-0.04004956,1.253868508,-1.342809143
9904,-0.987522373,0.187561872,-0.470070034,-0.047691718,-0.777507748,-0.118973846,1.258550374,-1.34780045
9905,-0.508097354,1.220516894,-0.090058197,-0.178619476,-0.046339753,-0.068511696,1.253868508,-1.34780045
9906,-0.219168507,-1.322141621,-0.253811376,-0.105085915,0.76606913,-0.065677524,1.258550374,-1.352791757
9907,-0.581105973,-0.448102756,-0.328318602,-0.070702741,0.787262405,-0.056801327,1.258550374,-1.357783065
9908,-0.719648644,-0.686476992,-0.381638614,-0.084729823,-0.335981181,-0.076923895,1.258550374,-1.362774372
9909,-0.218800043,0.425936108,-0.40974937,-0.26621512,-0.232663965,-0.02076088,1.253868508,-1.362774372
9910,-0.599108098,-0.289186599,-0.198910056,-0.189198649,1.174922731,-0.029764888,1.253868508,-1.357783065
9911,-1.111010636,1.856181523,-1.128742251,-0.587663427,-1.216385156,-0.085581963,1.253868508,-1.352791757
9912,-0.841452498,1.299974972,-0.475276438,-0.113522512,0.185020168,-0.077918363,1.253868508,-1.357783065
9913,-0.650640497,1.220516894,-0.16790371,0.005295709,0.438456417,-0.044218279,1.249186642,-1.362774372
9914,0.346687769,-0.765935071,0.602907504,0.071541269,0.354566369,-0.004893264,1.267914105,-1.367765679
9915,-0.140264455,-0.607018913,0.077152209,-0.191659244,-0.330682863,0.000235346,1.263232239,-1.367765679
9916,0.166087501,-1.083767385,0.044279162,0.042513836,0.545305846,-0.065856559,1.263232239,-1.362774372
9917,0.075024119,-0.20972852,0.19203238,-0.354311558,-0.41457291,-0.04347062,1.263232239,-1.367765679
9918,-0.087468749,0.34647803,-0.053443613,-0.403669671,-0.168201086,-0.039933492,1.258550374,-1.367765679
9919,0.640617206,-0.924851228,0.602114504,-0.289777879,-0.932042047,-0.006020248,1.263232239,-1.372756986
9920,0.753262083,-1.083767385,0.835170121,0.004043896,-0.108153473,-0.001152508,1.263232239,-1.377748293
9921,1.015661482,-0.765935071,0.477690344,-0.323351841,-0.18056383,-0.029676268,1.258550374,-1.372756986
9922,0.114291912,-0.527560835,-0.154500519,-0.049597908,0.046380826,-0.006411652,1.258550374,-1.372756986
9923,-0.308284291,0.505394187,0.103727371,-0.026902585,0.572680493,-0.011596778,1.258550374,-1.367765679
9924,0.594453861,-0.20972852,0.06878174,-0.142961846,0.011941753,-0.009389232,1.258550374,-1.372756986
9925,1.223633402,-1.163225463,0.507421569,-0.343427547,1.185519368,-0.032820985,1.253868508,-1.377748293
9926,0.015438137,-0.289186599,0.127351933,-0.004221557,0.190318486,-0.061924983,1.249186642,-1.367765679
9927,0.004700027,0.267019951,0.135847029,-0.152071626,-0.223833433,-0.043206234,1.253868508,-1.367765679
9928,-0.140422369,1.299974972,-0.334577288,-0.197575718,0.32101035,-0.033475704,1.249186642,-1.367765679
9929,-0.78534061,-0.607018913,-0.349078139,-0.180020311,-0.522305393,-0.067528463,1.244504777,-1.372756986
9930,0.770843106,-1.163225463,0.92380462,-0.020108024,0.133803086,0.035151337,1.244504777,-1.377748293
9931,-0.735808447,-0.686476992,-0.377519051,-0.013131244,-0.275933568,-0.026398814,1.244504777,-1.362774372
9932,-0.437036333,-0.289186599,-0.471216049,-0.055918434,-0.357174457,-0.049274781,1.244504777,-1.362774372
9933,-0.248961498,0.187561872,0.005793426,-0.091457846,-0.425169548,0.007318793,1.239822911,-1.362774372
9934,0.256782418,0.425936108,0.137413743,-0.336319118,-0.567341102,-0.0468425,1.235141045,-1.367765679
9935,-0.121999141,-1.957806249,-0.481423613,-0.076369121,-0.85698253,-0.119006527,1.235141045,-1.362774372
9936,-0.079941544,-0.845393149,-0.142748981,0.342406433,0.044614719,-0.092344101,1.225777314,-1.362774372
9937,0.323948242,0.505394187,0.648373497,0.13409143,-0.768677217,-0.000419498,1.239822911,-1.317852607
9938,0.55060658,0.34647803,0.414510424,-0.012167264,-1.178413871,-0.030144954,1.225777314,-1.332826529
9939,1.920768335,1.061600737,-0.480576128,-0.794842046,-1.223449581,-0.14160252,1.211731717,-1.352791757
9940,0.46138552,-1.242683542,0.144391552,-0.138327083,2.153345603,0.009047355,1.19768612,-1.357783065
9941,0.223620609,0.425936108,0.117855761,-0.18848349,-0.900252134,-0.008219016,1.188322388,-1.337817836
9942,-1.040370718,1.299974972,-0.229532194,-0.379845368,-1.060084751,0.005232611,1.188322388,-1.327835222
9943,-0.491200622,-0.924851228,-0.16474725,-0.070926632,0.341320572,-0.099184928,1.183640523,-1.337817836
9944,0.085814866,-0.448102756,0.268953279,-0.090793707,0.141750564,0.032041671,1.183640523,-1.342809143
9945,1.541934138,0.34647803,0.449000295,0.158480883,-0.902901293,-0.057603905,1.281959702,-1.407696136
9946,0.502337723,0.028645715,0.464192603,-0.151988515,-0.584119112,-0.036637947,1.263232239,-1.397713522
9947,0.926282509,-0.845393149,0.703244381,-0.058192229,0.069340207,-0.017706769,1.249186642,-1.387730908
9948,0.397062137,0.34647803,0.189425882,-0.031238287,-0.420754282,-0.028481332,1.207049851,-1.377748293
9949,-0.154002919,0.34647803,0.490078502,0.403167231,-0.799584077,-0.059487482,1.267914105,-1.412687444
9950,0.367795524,-0.050812363,0.319513453,-0.139665397,-0.813712927,0.000242213,1.286641568,-1.377748293
9951,-0.685434079,-0.686476992,-0.256223462,-0.203999318,0.26449495,-0.132021418,1.300687165,-1.412687444
9952,0.895436762,-0.686476992,0.416072558,-0.172795583,0.218576187,0.002095774,1.272595971,-1.372756986
9953,-0.086310717,-0.845393149,-0.219275842,-0.032905864,-0.403976273,-0.043755804,1.300687165,-1.392722215
9954,-0.851190489,-1.004309306,0.00121266,-0.009865279,-0.465789992,-0.122730595,1.296005299,-1.392722215
9955,1.134833445,-0.368644678,0.502455346,0.038149341,-1.104237408,-0.01943064,1.272595971,-1.302878686
9956,0.87164448,-1.322141621,0.691750274,-0.006393055,0.175306583,-0.03417514,1.300687165,-1.317852607
9957,0.480387764,-0.050812363,0.453157143,0.007698839,-0.513474861,-0.032666106,1.296005299,-1.357783065
9958,1.30122151,0.584852265,0.887127342,0.047670258,-1.018581254,-0.055387397,1.291323434,-1.377748293
9959,-0.121999141,1.220516894,0.281893746,-0.009962298,-0.891421603,-0.065459637,1.267914105,-1.352791757
9960,1.643577716,-0.289186599,1.917529324,1.741113412,-0.950586163,-0.107929549,1.277277836,-1.342809143
9961,1.023451875,0.425936108,0.90594571,0.183257151,-0.569990262,-0.014376059,1.263232239,-1.342809143
9962,0.877013535,0.187561872,0.39487251,-0.058607053,0.099364014,-0.019892123,1.263232239,-1.327835222
9963,1.178154349,0.743768422,0.554138047,-0.085534611,-0.532018977,-0.01761404,1.253868508,-1.332826529
9964,0.52865662,0.505394187,0.201501083,0.091625925,-0.774858589,-0.040758752,1.356869553,-1.47258313
9965,0.403852412,0.028645715,0.665100699,0.287495852,-0.583236059,-0.066906632,1.333460225,-1.452617901
9966,0.402325916,0.34647803,0.251961474,0.027112633,-0.288296312,-0.043712433,1.324096493,-1.412687444
9967,-0.168478312,-0.845393149,-0.195894733,-0.149462571,-0.393379635,-0.108065362,1.347505822,-1.447626594
9968,-0.200166264,-0.289186599,-0.155822086,-0.077848891,-0.894070762,-0.079540344,1.347505822,-1.447626594
9969,-0.389241217,1.617807287,0.16282952,0.132131184,-0.604429334,-0.085194653,1.347505822,-1.452617901
9970,0.232569033,0.664310344,0.612878405,0.127664758,-0.122282323,-0.013382919,1.342823956,-1.452617901
9971,0.172983052,-0.448102756,0.258780534,0.111646777,-0.411923751,-0.039876133,1.342823956,-1.447626594
9972,-1.014104459,-0.845393149,-0.514102774,-0.034916578,-0.720109295,-0.107408883,1.347505822,-1.437643979
9973,-0.136263983,-0.368644678,0.851940321,0.325822546,-0.760729739,-0.060572786,1.356869553,-1.412687444
9974,-0.119893629,-0.20972852,0.1645484,-0.028153268,0.658336647,0.284994991,1.375597016,-1.432652672
9975,-0.408927751,0.425936108,-0.001790854,-0.117592207,-0.089609357,-0.020913837,1.380278882,-1.437643979
9976,0.78910842,-0.686476992,-0.035889044,-0.116982716,-0.73865341,-0.003328842,1.389642613,-1.447626594
9977,0.178404744,0.664310344,0.061983097,-0.086079026,-0.399561007,-0.020113087,1.361551419,-1.452617901
9978,-0.108734417,0.267019951,0.075132774,-0.053761916,-0.565574996,-0.051050684,1.356869553,-1.442635287
9979,-0.376029131,-0.845393149,0.325892273,0.203845302,-0.955884481,-0.018130742,1.427097539,-1.34780045
9980,-0.88050974,-0.527560835,0.623901524,0.663186681,-1.136027321,-0.112321227,1.375597016,-1.342809143
9981,0.278627102,-0.527560835,0.466237571,0.492555908,-0.962065853,0.018436789,1.356869553,-1.34780045
9982,-0.279701969,-1.083767385,0.474219605,0.611286913,-0.680371904,-0.056769307,1.33814209,-1.302878686
9983,-0.219379058,0.505394187,0.529535468,0.363156321,-0.633570087,-0.026212352,1.422415673,-1.47258313
9984,0.410221585,1.141058815,0.686015547,0.415362878,-0.622090397,-0.058724838,1.37091515,-1.50752228
9985,-0.988627767,-0.845393149,-0.46553745,-0.121673036,-0.441064504,-0.112578522,1.380278882,-1.497539665
9986,-0.184164375,0.34647803,-0.158608093,-0.066753621,-0.782806067,-0.084692409,1.384960747,-1.502530973
9987,-0.777181752,0.267019951,-0.214831612,0.103414999,0.109077598,-0.027410887,1.380278882,-1.502530973
9988,-0.05904434,-0.845393149,0.076497604,0.061349212,0.02518755,-0.0860799,1.380278882,-1.50752228
9989,-0.735913722,-1.083767385,-0.100408951,-0.202398292,1.392153802,-0.076350579,1.647145226,-0.74884359
9990,-0.518098534,-0.924851228,0.344340231,0.120639543,-0.471088311,-0.008413178,1.619054032,-0.74884359
9991,-0.674801244,-1.242683542,-0.047691818,-0.133324351,-0.72717372,-0.01832044,1.614372166,-0.763817511
9992,-0.82350301,-1.004309306,-0.067030824,-0.126256854,-0.810180714,-0.038222479,1.619054032,-0.768808819
9993,-0.112840165,-0.924851228,0.19094062,0.078345044,-0.91614709,-0.032569553,1.590962838,-0.773800126
9994,0.298366275,-1.481057778,0.247531267,-0.245619685,-0.227365646,-0.073841955,1.637781495,-0.738860976
9995,0.10887022,-1.481057778,0.287739645,-0.150316375,-0.132878961,-0.055416784,1.642463361,-0.728878361
9996,0.112712779,-1.639973935,0.372413824,-0.010153279,0.487024339,-0.045847895,1.637781495,-0.74884359
9997,-0.124946857,-1.719432013,0.733376207,0.022483029,-0.249441974,-0.007559223,1.628417764,-0.738860976
9998,-0.214589019,-1.639973935,0.377766313,0.146912976,-0.10462126,-0.016623732,1.614372166,-0.733869668
9999,-0.417191885,-1.719432013,0.02364494,-0.098491688,-1.041540635,0.000418344,1.619054032,-0.71390444
10000,0.174983288,-1.242683542,0.558628994,-0.164922418,-0.59471575,-0.027486571,1.586280972,-0.753834897
10001,-0.137895755,-1.481057778,0.358946158,-0.027540564,-0.528486765,-0.01820968,1.600326569,-0.74884359
10002,0.333475683,-1.560515856,0.687167178,0.043135671,-0.478152736,-0.040054747,1.595644704,-0.74884359
10003,0.025176129,-1.322141621,0.48358416,-0.025046448,-0.54703088,-0.021432982,1.600326569,-0.728878361
10004,0.215567026,-1.163225463,0.362421071,-0.058471553,-0.699799073,-0.062139453,1.595644704,-0.743852283
10005,0.866117512,-1.083767385,1.090094227,0.147692782,-0.742185623,-0.066687835,1.595644704,-0.743852283
10006,-0.015249697,-1.401599699,0.500722756,-0.054871926,-0.574405528,-0.031980139,1.590962838,-0.743852283
10007,-0.415981216,-1.163225463,0.296381329,0.175457947,-0.675956638,-0.016938354,1.628417764,-0.823713197
10008,0.015438137,-1.163225463,0.373844188,-0.02617747,-0.799584077,-0.014376059,1.600326569,-0.808739276
10009,0.614929963,-1.242683542,-0.145064617,-0.075812478,-0.703331285,-0.012652164,1.623735898,-0.78378274
10010,-0.434614994,-1.560515856,0.422823571,0.111091341,-0.657412522,0.001039189,1.670554555,-0.773800126
10011,0.085604315,-1.481057778,-0.231136103,-0.158781762,-0.946170897,-0.052194712,1.647145226,-0.763817511
10012,-0.06741375,-0.765935071,0.283046005,-0.103780989,-0.408391538,-0.051007931,1.661190823,-0.753834897
10013,-0.145738786,-1.163225463,0.514721637,0.493571789,-0.947937003,-0.015556267,1.698645749,-0.803747969
10014,0.259993324,-1.560515856,0.687291342,0.16164299,-0.192043521,-0.052835082,1.693963883,-0.803747969
10015,0.253518875,-1.878348171,0.40278358,-0.159102454,-0.926743728,-0.038898166,1.693963883,-0.813730583
10016,-0.083257725,-1.639973935,0.287187806,-0.105852686,-0.568224156,-0.07677786,1.684600152,-0.803747969
10017,0.26294104,-1.719432013,0.800648187,0.194916456,-0.06223471,-0.065152647,1.689282018,-0.81872189
10018,0.718626415,-1.560515856,0.515073255,-0.057601171,-0.415455963,-0.075677013,1.684600152,-0.813730583
10019,-0.737913958,-1.004309306,-0.258286925,0.007677432,-0.615025972,-0.075621412,1.665872689,-0.803747969
10020,-0.403453421,-1.163225463,0.003572228,-0.181186858,-0.850801158,-0.055205952,1.661190823,-0.793765354
10021,-0.918882691,-1.560515856,0.099888971,-0.048135774,-0.895836868,-0.070810918,1.656508958,-0.838687119
10022,-0.474724993,-1.004309306,0.088007044,-0.226935759,-0.76956027,-0.005756476,1.670554555,-0.813730583
10023,-0.558208533,-1.242683542,0.106926653,0.046619979,0.344852785,-0.039274648,1.684600152,-0.788774047
10024,-0.83113549,-1.163225463,0.27346781,-0.177786242,-0.906433506,-0.057038881,1.679918286,-0.833695812
10025,-0.268648033,-1.401599699,0.299797101,-0.008424199,-0.752782261,-0.026529806,1.703327615,-0.828704505
10026,-0.990680641,0.823226501,-0.188683687,-0.154113914,-0.438415345,-0.084195521,1.684600152,-0.74884359
10027,-0.820186829,1.538349208,-0.001755056,-0.126916118,-0.84285368,-0.088579638,1.689282018,-0.733869668
10028,-1.231393269,-0.686476992,-0.500889026,-0.290569681,-0.328916756,-0.035688655,1.684600152,-0.738860976
10029,-0.886773637,-1.481057778,-0.434694789,-0.100964523,-0.391613529,-0.110986793,1.684600152,-0.743852283
10030,-0.813607105,1.856181523,-0.386342048,-0.036698217,-0.519656233,-0.089544415,1.679918286,-0.743852283
10031,-0.573420855,0.505394187,0.026171097,-0.067718629,-0.215885955,-0.058757016,1.684600152,-0.758826204
10032,-0.760969312,1.856181523,0.065399132,0.087056213,-0.439298398,-0.090250343,1.679918286,-0.74884359
10033,-0.909986904,0.108103794,-0.17062063,-0.117082277,-0.346577819,-0.068055509,1.679918286,-0.753834897
10034,-0.73143951,-0.924851228,-0.091587713,-0.178663009,-0.094024623,-0.077819681,1.675236421,-0.753834897
10035,-0.666642387,-0.289186599,-0.07210789,-0.103276044,-0.335981181,-0.055520216,1.679918286,-0.758826204
10036,-1.511057864,1.299974972,-0.577580582,0.251131634,-1.141325639,-0.044562009,1.670554555,-0.74884359
10037,-1.287820983,-1.004309306,-0.462272484,-0.292714442,-0.691851594,-0.11002787,1.684600152,-0.723887054
10038,-0.85308545,-1.163225463,-0.280772885,0.176780098,-0.505527383,-0.089815973,1.679918286,-0.733869668
10039,-0.335287479,-0.050812363,-0.005562254,-0.163805935,-0.101972101,-0.055404223,1.675236421,-0.728878361
10040,-0.820186829,1.538349208,-0.163002023,0.031131971,-0.626505662,-0.098686772,1.670554555,-0.738860976
10041,-0.87503541,1.856181523,-0.231522329,-0.133425653,-0.69626686,-0.090529431,1.675236421,-0.743852283
10042,-0.703067739,1.141058815,-0.229359465,-0.098491688,-0.719226241,-0.069388521,1.675236421,-0.738860976
10043,0.071339473,-1.322141621,0.107095251,0.123438154,-0.675073585,-0.02132886,1.679918286,-0.683956597
10044,-0.105628787,-1.163225463,0.20633738,-0.031282202,-0.046339753,-0.06042816,1.703327615,-0.629052218
10045,0.09049963,-1.083767385,0.588414539,0.013222273,-0.139943386,0.003344663,1.684600152,-0.71390444
10046,-0.513992786,-1.004309306,0.295659101,0.073880859,-0.607961547,-0.003633168,1.679918286,-0.708913133
10047,-0.299914882,-1.083767385,0.141057626,-0.024758557,-0.114334845,-0.054759842,1.670554555,-0.708913133
10048,-0.112840165,-1.242683542,0.054260282,0.022628049,-0.278582728,-0.040583351,1.656508958,-0.67896529
10049,-0.11963044,-1.163225463,0.488632166,-0.203999318,-1.007101563,-0.059095951,1.637781495,-0.708913133
10050,-0.110524102,-0.448102756,0.350548452,0.066933855,-0.361589722,-0.054113626,1.661190823,-0.708913133
10051,-0.310231889,-1.481057778,0.243290441,0.133190015,-0.784572173,-0.029137282,1.651827092,-0.71390444
10052,-0.149897171,-0.924851228,-0.159129996,-0.241237305,-0.801350183,-0.002271981,1.665872689,-0.733869668
10053,-0.337077164,-0.924851228,-0.260855605,-0.279361911,-0.244143655,-0.063239206,1.656508958,-0.723887054
10054,-0.353026415,1.856181523,0.274593192,0.135565468,-0.001304044,-0.070518965,1.703327615,-0.723887054
10055,-0.759232265,1.617807287,0.299488016,0.328761981,-0.00307015,-0.069722183,1.698645749,-0.728878361
10056,-0.400716256,-1.163225463,0.178070055,-0.005216827,-0.99208966,-0.084947672,1.698645749,-0.71390444
10057,-0.86477104,1.856181523,0.320067728,0.016337901,-0.725407613,-0.062099451,1.693963883,-0.723887054
10058,-0.246276971,-1.163225463,0.074959419,-0.210355199,-0.469322205,-0.036384693,1.712691346,-0.743852283
10059,-0.174847485,-1.163225463,0.073768269,-0.055985017,0.126738661,-0.023947386,1.726736943,-0.683956597
10060,0.043704632,-0.924851228,0.236230822,-0.126897589,-0.03132785,-0.038280952,1.693963883,-0.743852283
10061,-0.173163076,-0.924851228,0.291798958,0.137265253,-0.398677954,-0.042877614,1.717373212,-0.659000061
10062,-0.041568593,-1.004309306,0.293557455,-0.218894513,-0.29624379,-0.048715494,1.698645749,-0.708913133
10063,-1.190283153,-1.004309306,-0.459282467,0.387872752,-1.059201698,-0.030287283,1.759510003,-0.668982675
10064,-0.650903686,-1.083767385,-0.428322639,-0.066080848,-0.223833433,0.073120063,1.750146272,-0.728878361
